id,cluster_id
ENSG00000164074,0
ENSG00000138709,1
ENSG00000164040,1
ENSG00000251432,0
ENSG00000077684,0
ENSG00000151466,0
ENSG00000151470,1
ENSG00000250241,9
ENSG00000248735,0
ENSG00000138650,0
ENSG00000189184,0
ENSG00000250033,6
ENSG00000151012,6
ENSG00000251372,0
ENSG00000151014,0
ENSG00000109381,0
ENSG00000179967,0
ENSG00000137463,0
ENSG00000109390,1
ENSG00000164134,1
ENSG00000273247,0
ENSG00000248863,0
ENSG00000172007,8
ENSG00000145391,9
ENSG00000085871,0
ENSG00000196782,0
ENSG00000153130,1
ENSG00000196951,0
ENSG00000153132,0
ENSG00000179387,8
ENSG00000109436,2
ENSG00000249661,0
ENSG00000273472,0
ENSG00000170153,0
ENSG00000109445,0
ENSG00000109452,0
ENSG00000250326,0
ENSG00000170185,0
ENSG00000178972,3
ENSG00000109458,3
ENSG00000228981,3
ENSG00000243175,3
ENSG00000153147,0
ENSG00000236296,0
ENSG00000183090,0
ENSG00000246448,0
ENSG00000250345,0
ENSG00000197465,0
ENSG00000249741,0
ENSG00000251600,0
ENSG00000248828,0
ENSG00000250361,0
ENSG00000170180,0
ENSG00000248890,3
ENSG00000164161,3
ENSG00000249193,0
ENSG00000164162,0
ENSG00000164163,1
ENSG00000164164,0
ENSG00000170365,0
ENSG00000250582,0
ENSG00000151611,0
ENSG00000151612,0
ENSG00000251687,0
ENSG00000164167,0
ENSG00000120519,0
ENSG00000151617,0
ENSG00000164168,1
ENSG00000164169,0
ENSG00000071205,0
ENSG00000151623,0
ENSG00000170390,0
ENSG00000198589,0
ENSG00000249690,0
ENSG00000181541,0
ENSG00000145425,0
ENSG00000109686,3
ENSG00000270681,0
ENSG00000249012,0
ENSG00000189099,0
ENSG00000164142,0
ENSG00000059691,0
ENSG00000251455,0
ENSG00000270750,0
ENSG00000109670,2
ENSG00000270751,0
ENSG00000268471,0
ENSG00000170006,0
ENSG00000169989,0
ENSG00000164144,8
ENSG00000137460,0
ENSG00000109654,9
ENSG00000213406,3
ENSG00000121210,0
ENSG00000137462,11
ENSG00000145428,2
ENSG00000249309,0
ENSG00000145423,0
ENSG00000197410,0
ENSG00000171566,1
ENSG00000121207,0
ENSG00000185149,0
ENSG00000250910,0
ENSG00000164114,1
ENSG00000164116,1
ENSG00000260244,1
ENSG00000061918,2
ENSG00000151790,0
ENSG00000256043,0
ENSG00000145431,0
ENSG00000109738,2
ENSG00000120251,2
ENSG00000263738,0
ENSG00000164125,0
ENSG00000248429,0
ENSG00000164124,3
ENSG00000251429,3
ENSG00000171509,2
ENSG00000205208,0
ENSG00000171503,0
ENSG00000171497,1
ENSG00000052795,1
ENSG00000164123,0
ENSG00000109756,2
ENSG00000216089,0
ENSG00000168843,1
ENSG00000250027,0
ENSG00000145414,0
ENSG00000164128,0
ENSG00000164129,0
ENSG00000198498,1
ENSG00000145416,9
ENSG00000273449,0
ENSG00000177803,0
ENSG00000250746,0
ENSG00000248546,0
ENSG00000250486,0
ENSG00000170088,0
ENSG00000109466,1
ENSG00000229894,0
ENSG00000052802,0
ENSG00000109472,6
ENSG00000251596,0
ENSG00000038295,0
ENSG00000196104,9
ENSG00000137628,0
ENSG00000181381,0
ENSG00000129116,6
ENSG00000145439,8
ENSG00000154447,0
ENSG00000251171,0
ENSG00000137601,0
ENSG00000109572,1
ENSG00000056050,1
ENSG00000198948,8
ENSG00000109576,0
ENSG00000174473,0
ENSG00000245213,0
ENSG00000109586,0
ENSG00000248774,0
ENSG00000164104,0
ENSG00000272870,0
ENSG00000164105,8
ENSG00000164106,0
ENSG00000242882,0
ENSG00000261646,0
ENSG00000164117,8
ENSG00000164118,8
ENSG00000164120,0
ENSG00000145451,0
ENSG00000168594,0
ENSG00000150625,1
ENSG00000249106,0
ENSG00000248249,6
ENSG00000150627,0
ENSG00000129128,1
ENSG00000150630,0
ENSG00000038002,0
ENSG00000177822,0
ENSG00000218336,2
ENSG00000129187,4
ENSG00000151718,0
ENSG00000168564,0
ENSG00000232648,0
ENSG00000168556,0
ENSG00000182552,0
ENSG00000168538,1
ENSG00000173320,2
ENSG00000248206,0
ENSG00000164303,9
ENSG00000168310,0
ENSG00000270426,0
ENSG00000271646,0
ENSG00000271538,0
ENSG00000164305,0
ENSG00000164306,0
ENSG00000151726,10
ENSG00000151729,2
ENSG00000164323,8
ENSG00000109762,0
ENSG00000109771,0
ENSG00000250410,0
ENSG00000186352,0
ENSG00000109775,1
ENSG00000205129,0
ENSG00000168491,0
ENSG00000154553,6
ENSG00000154556,0
ENSG00000233110,0
ENSG00000235902,0
ENSG00000164342,0
ENSG00000109794,0
ENSG00000145476,0
ENSG00000164344,0
ENSG00000251165,6
ENSG00000083857,6
ENSG00000180015,0
ENSG00000245685,0
ENSG00000109536,0
ENSG00000164366,0
ENSG00000260774,0
ENSG00000073578,4
ENSG00000249915,0
ENSG00000250848,0
ENSG00000063438,0
ENSG00000221990,0
ENSG00000180104,4
ENSG00000188242,0
ENSG00000225138,0
ENSG00000066230,0
ENSG00000112877,0
ENSG00000171368,0
ENSG00000268885,0
ENSG00000271781,0
ENSG00000188818,0
ENSG00000206077,0
ENSG00000249908,0
ENSG00000028310,0
ENSG00000071539,0
ENSG00000145506,5
ENSG00000113504,0
ENSG00000049656,4
ENSG00000250584,0
ENSG00000153395,0
ENSG00000185986,0
ENSG00000271119,0
ENSG00000248126,0
ENSG00000188002,0
ENSG00000232615,0
ENSG00000171421,4
ENSG00000145494,4
ENSG00000248994,0
ENSG00000145536,0
ENSG00000164151,0
ENSG00000261037,0
ENSG00000250490,0
ENSG00000133398,0
ENSG00000215218,7
ENSG00000250056,0
ENSG00000037474,0
ENSG00000145545,1
ENSG00000272520,1
ENSG00000112941,0
ENSG00000078295,0
ENSG00000250761,0
ENSG00000215217,0
ENSG00000124275,3
ENSG00000124279,1
ENSG00000247516,0
ENSG00000250198,3
ENSG00000112902,0
ENSG00000251370,0
ENSG00000150756,0
ENSG00000150753,1
ENSG00000164237,0
ENSG00000145495,1
ENSG00000145491,0
ENSG00000164236,5
ENSG00000251196,0
ENSG00000272016,0
ENSG00000112977,0
ENSG00000169862,0
ENSG00000039139,0
ENSG00000038382,0
ENSG00000145569,11
ENSG00000261360,0
ENSG00000154124,0
ENSG00000154122,2
ENSG00000249485,0
ENSG00000183580,10
ENSG00000183654,0
ENSG00000250981,0
ENSG00000248150,0
ENSG00000173545,4
ENSG00000154153,1
ENSG00000145555,0
ENSG00000176788,2
ENSG00000271892,0
ENSG00000206814,0
ENSG00000215196,0
ENSG00000250816,0
ENSG00000223361,0
ENSG00000248455,0
ENSG00000249937,0
ENSG00000145526,0
ENSG00000183666,0
ENSG00000233974,0
ENSG00000154162,2
ENSG00000213430,0
ENSG00000168967,0
ENSG00000040731,2
ENSG00000251294,0
ENSG00000249562,0
ENSG00000113100,0
ENSG00000113361,0
ENSG00000113360,0
ENSG00000082213,2
ENSG00000133401,0
ENSG00000248624,0
ENSG00000248813,0
ENSG00000248378,0
ENSG00000250164,0
ENSG00000243914,0
ENSG00000214108,0
ENSG00000250764,0
ENSG00000113384,1
ENSG00000150712,0
ENSG00000056097,1
ENSG00000113387,1
ENSG00000113389,0
ENSG00000113407,1
ENSG00000242110,0
ENSG00000082196,3
ENSG00000215158,3
ENSG00000215156,0
ENSG00000039560,10
ENSG00000205838,3
ENSG00000113456,1
ENSG00000113460,1
ENSG00000168724,1
ENSG00000113494,0
ENSG00000152582,0
ENSG00000164187,1
ENSG00000145604,0
ENSG00000152620,6
ENSG00000245711,0
ENSG00000164188,6
ENSG00000079215,6
ENSG00000250155,6
ENSG00000164190,8
ENSG00000249850,0
ENSG00000244073,0
ENSG00000197603,0
ENSG00000228212,0
ENSG00000242493,0
ENSG00000270558,0
ENSG00000113569,1
ENSG00000082068,0
ENSG00000248587,3
ENSG00000113594,0
ENSG00000244968,0
ENSG00000145623,0
ENSG00000164327,9
ENSG00000082074,11
ENSG00000153071,0
ENSG00000171522,0
ENSG00000113638,1
ENSG00000132356,1
ENSG00000145592,0
ENSG00000132357,0
ENSG00000112936,0
ENSG00000182836,2
ENSG00000083720,2
ENSG00000205765,8
ENSG00000151876,0
ENSG00000112964,0
ENSG00000248873,0
ENSG00000198865,9
ENSG00000250722,3
ENSG00000177738,0
ENSG00000177721,0
ENSG00000215068,0
ENSG00000172262,1
ENSG00000177453,0
ENSG00000249779,0
ENSG00000247763,0
ENSG00000261604,0
ENSG00000112972,0
ENSG00000151882,0
ENSG00000151881,0
ENSG00000172244,0
ENSG00000249855,0
ENSG00000172239,1
ENSG00000248092,8
ENSG00000249286,0
ENSG00000112992,1
ENSG00000070193,0
ENSG00000251141,0
ENSG00000248779,0
ENSG00000112996,2
ENSG00000272335,0
ENSG00000164588,2
ENSG00000250422,0
ENSG00000250017,0
ENSG00000170571,1
ENSG00000151883,0
ENSG00000213949,0
ENSG00000152684,0
ENSG00000164171,3
ENSG00000272123,0
ENSG00000164172,1
ENSG00000247796,0
ENSG00000164258,1
ENSG00000185305,1
ENSG00000169271,0
ENSG00000178996,10
ENSG00000152669,0
ENSG00000067248,8
ENSG00000039123,1
ENSG00000067113,8
ENSG00000250853,0
ENSG00000177058,9
ENSG00000152670,0
ENSG00000134352,8
ENSG00000164512,0
ENSG00000095015,0
ENSG00000155542,0
ENSG00000155545,8
ENSG00000271828,0
ENSG00000062194,1
ENSG00000249436,0
ENSG00000145632,2
ENSG00000152932,2
ENSG00000248475,0
ENSG00000113448,0
ENSG00000247345,0
ENSG00000251306,0
ENSG00000248935,0
ENSG00000213896,0
ENSG00000214244,0
ENSG00000152931,0
ENSG00000035499,0
ENSG00000250148,0
ENSG00000164181,0
ENSG00000049167,0
ENSG00000164182,0
ENSG00000188725,1
ENSG00000130449,0
ENSG00000251682,0
ENSG00000250461,0
ENSG00000213891,0
ENSG00000178722,3
ENSG00000248529,3
ENSG00000068796,1
ENSG00000086189,8
ENSG00000086200,1
ENSG00000186105,0
ENSG00000248285,0
ENSG00000178394,0
ENSG00000164197,1
ENSG00000186479,2
ENSG00000153006,8
ENSG00000153015,0
ENSG00000049192,0
ENSG00000113593,0
ENSG00000113595,1
ENSG00000113597,1
ENSG00000253251,0
ENSG00000197860,2
ENSG00000123213,1
ENSG00000112851,10
ENSG00000153914,0
ENSG00000069020,0
ENSG00000249057,0
ENSG00000229666,0
ENSG00000145675,2
ENSG00000249335,0
ENSG00000145740,1
ENSG00000134057,4
ENSG00000153044,0
ENSG00000134056,1
ENSG00000134058,1
ENSG00000183323,0
ENSG00000085231,1
ENSG00000152942,1
ENSG00000152939,0
ENSG00000197822,0
ENSG00000253203,0
ENSG00000183474,0
ENSG00000250138,0
ENSG00000198237,0
ENSG00000205571,0
ENSG00000179978,0
ENSG00000254701,0
ENSG00000253816,0
ENSG00000226259,0
ENSG00000172062,0
ENSG00000249437,0
ENSG00000145736,0
ENSG00000251634,0
ENSG00000215630,0
ENSG00000145734,0
ENSG00000131844,0
ENSG00000164326,0
ENSG00000131711,2
ENSG00000264099,0
ENSG00000113048,1
ENSG00000049883,1
ENSG00000272093,0
ENSG00000272365,0
ENSG00000261269,0
ENSG00000178175,0
ENSG00000083312,8
ENSG00000242602,0
ENSG00000157107,0
ENSG00000145741,0
ENSG00000164331,0
ENSG00000164338,1
ENSG00000214944,0
ENSG00000171617,2
ENSG00000049860,0
ENSG00000164347,1
ENSG00000164346,0
ENSG00000198780,1
ENSG00000271714,0
ENSG00000176928,0
ENSG00000250889,0
ENSG00000145700,0
ENSG00000113161,2
ENSG00000113163,2
ENSG00000122008,8
ENSG00000272040,0
ENSG00000189045,0
ENSG00000152359,0
ENSG00000122012,0
ENSG00000266045,0
ENSG00000145703,0
ENSG00000181104,0
ENSG00000145708,1
ENSG00000164252,1
ENSG00000132846,3
ENSG00000250802,3
ENSG00000113231,0
ENSG00000251400,0
ENSG00000164253,1
ENSG00000171530,0
ENSG00000132842,0
ENSG00000245556,0
ENSG00000085365,1
ENSG00000145685,11
ENSG00000113273,0
ENSG00000132837,0
ENSG00000132840,0
ENSG00000145692,0
ENSG00000152409,1
ENSG00000213757,0
ENSG00000152413,0
ENSG00000213755,0
ENSG00000164329,0
ENSG00000164309,0
ENSG00000177034,1
ENSG00000113296,0
ENSG00000249825,0
ENSG00000164300,10
ENSG00000251675,3
ENSG00000039319,3
ENSG00000249042,1
ENSG00000152380,0
ENSG00000189127,0
ENSG00000228716,0
ENSG00000113318,1
ENSG00000251450,0
ENSG00000113319,0
ENSG00000251001,0
ENSG00000247572,0
ENSG00000131730,0
ENSG00000131732,0
ENSG00000145687,1
ENSG00000152348,0
ENSG00000186468,0
ENSG00000205464,0
ENSG00000271862,0
ENSG00000174695,1
ENSG00000152422,0
ENSG00000038427,10
ENSG00000249835,0
ENSG00000145681,2
ENSG00000164176,9
ENSG00000250320,0
ENSG00000127184,1
ENSG00000145715,1
ENSG00000272367,0
ENSG00000134480,0
ENSG00000164180,8
ENSG00000247828,0
ENSG00000207129,0
ENSG00000240083,0
ENSG00000250156,0
ENSG00000271904,0
ENSG00000245526,0
ENSG00000081189,2
ENSG00000248309,0
ENSG00000250831,0
ENSG00000153140,0
ENSG00000176055,1
ENSG00000113356,0
ENSG00000176018,8
ENSG00000164199,6
ENSG00000113369,0
ENSG00000250049,0
ENSG00000249776,0
ENSG00000237187,0
ENSG00000175745,0
ENSG00000113391,1
ENSG00000249353,0
ENSG00000248483,0
ENSG00000272406,0
ENSG00000251023,0
ENSG00000185261,0
ENSG00000251544,0
ENSG00000232578,0
ENSG00000270133,0
ENSG00000133302,0
ENSG00000175471,1
ENSG00000249175,0
ENSG00000243806,0
ENSG00000153347,0
ENSG00000198677,1
ENSG00000164291,0
ENSG00000178015,0
ENSG00000175449,0
ENSG00000164292,0
ENSG00000173221,0
ENSG00000251348,0
ENSG00000118985,0
ENSG00000175426,2
ENSG00000153113,0
ENSG00000164307,0
ENSG00000248734,0
ENSG00000247121,0
ENSG00000164308,0
ENSG00000113441,1
ENSG00000145721,0
ENSG00000058729,1
ENSG00000174136,0
ENSG00000246763,0
ENSG00000153922,0
ENSG00000174132,1
ENSG00000113532,1
ENSG00000173930,0
ENSG00000145730,2
ENSG00000145723,8
ENSG00000145725,1
ENSG00000181751,1
ENSG00000112874,1
ENSG00000184349,0
ENSG00000145743,2
ENSG00000151422,8
ENSG00000176857,0
ENSG00000198961,2
ENSG00000112893,9
ENSG00000249068,0
ENSG00000186952,0
ENSG00000164209,1
ENSG00000134987,1
ENSG00000152495,2
ENSG00000249318,0
ENSG00000248268,0
ENSG00000164211,0
ENSG00000246859,0
ENSG00000134986,2
ENSG00000129595,0
ENSG00000224032,0
ENSG00000134982,1
ENSG00000250045,0
ENSG00000272869,0
ENSG00000153037,1
ENSG00000129625,2
ENSG00000249947,0
ENSG00000270067,0
ENSG00000172795,1
ENSG00000171444,6
ENSG00000047188,1
ENSG00000080709,0
ENSG00000152503,2
ENSG00000250472,0
ENSG00000248175,0
ENSG00000164219,8
ENSG00000164221,0
ENSG00000145780,0
ENSG00000249249,8
ENSG00000134970,8
ENSG00000129596,1
ENSG00000145782,1
ENSG00000177879,1
ENSG00000271918,0
ENSG00000145781,1
ENSG00000092421,3
ENSG00000248445,3
ENSG00000169570,0
ENSG00000197744,0
ENSG00000172869,1
ENSG00000248885,0
ENSG00000206786,0
ENSG00000145779,0
ENSG00000133835,9
ENSG00000184838,0
ENSG00000248927,0
ENSG00000151304,1
ENSG00000113083,0
ENSG00000064692,0
ENSG00000205302,1
ENSG00000260686,0
ENSG00000064652,0
ENSG00000168938,0
ENSG00000061455,0
ENSG00000168944,1
ENSG00000250539,0
ENSG00000151292,1
ENSG00000168916,0
ENSG00000249112,0
ENSG00000249643,0
ENSG00000155324,0
ENSG00000250602,0
ENSG00000164904,0
ENSG00000164902,0
ENSG00000113368,0
ENSG00000173926,0
ENSG00000164241,0
ENSG00000145794,10
ENSG00000249577,0
ENSG00000164244,0
ENSG00000205279,0
ENSG00000230561,0
ENSG00000245937,0
ENSG00000064651,9
ENSG00000250329,0
ENSG00000138829,0
ENSG00000066583,9
ENSG00000145808,0
ENSG00000198108,2
ENSG00000248610,0
ENSG00000169567,2
ENSG00000186687,1
ENSG00000158985,1
ENSG00000158987,0
ENSG00000217128,9
ENSG00000164398,0
ENSG00000223548,0
ENSG00000072682,0
ENSG00000224431,0
ENSG00000131435,0
ENSG00000197208,0
ENSG00000233006,0
ENSG00000263597,0
ENSG00000197375,0
ENSG00000197536,0
ENSG00000234290,0
ENSG00000125347,0
ENSG00000113525,0
ENSG00000113522,0
ENSG00000223442,0
ENSG00000230612,0
ENSG00000131437,2
ENSG00000205089,0
ENSG00000164402,9
ENSG00000198944,0
ENSG00000164403,3
ENSG00000164404,0
ENSG00000164405,1
ENSG00000164406,0
ENSG00000072364,0
ENSG00000235253,0
ENSG00000225364,0
ENSG00000155329,1
ENSG00000170606,1
ENSG00000248245,0
ENSG00000053108,7
ENSG00000249478,0
ENSG00000250409,0
ENSG00000113583,1
ENSG00000213585,2
ENSG00000081059,0
ENSG00000113558,1
ENSG00000113575,1
ENSG00000266751,4
ENSG00000270177,0
ENSG00000006837,0
ENSG00000119048,0
ENSG00000248559,0
ENSG00000237190,4
ENSG00000043143,0
ENSG00000152700,9
ENSG00000113615,0
ENSG00000164615,1
ENSG00000145833,0
ENSG00000181904,8
ENSG00000113621,4
ENSG00000132570,6
ENSG00000244921,0
ENSG00000249119,0
ENSG00000248923,0
ENSG00000247627,0
ENSG00000224186,0
ENSG00000113648,0
ENSG00000270021,3
ENSG00000250167,0
ENSG00000145824,0
ENSG00000145832,0
ENSG00000164616,0
ENSG00000120708,0
ENSG00000113658,8
ENSG00000271824,0
ENSG00000152377,0
ENSG00000146021,0
ENSG00000270237,0
ENSG00000177733,0
ENSG00000226306,0
ENSG00000250159,0
ENSG00000120729,3
ENSG00000078795,0
ENSG00000031003,1
ENSG00000246323,0
ENSG00000061492,0
ENSG00000112981,0
ENSG00000112983,4
ENSG00000094880,1
ENSG00000120709,0
ENSG00000120733,0
ENSG00000132563,7
ENSG00000120738,0
ENSG00000120705,1
ENSG00000113013,1
ENSG00000044115,10
ENSG00000146006,1
ENSG00000120725,0
ENSG00000249593,0
ENSG00000015479,1
ENSG00000120727,1
ENSG00000170482,0
ENSG00000228672,0
ENSG00000170469,0
ENSG00000170464,2
ENSG00000184584,0
ENSG00000131508,4
ENSG00000171604,0
ENSG00000146005,0
ENSG00000158458,0
ENSG00000245146,0
ENSG00000185129,1
ENSG00000182700,0
ENSG00000254363,0
ENSG00000120306,6
ENSG00000250069,0
ENSG00000113068,4
ENSG00000113070,0
ENSG00000113073,0
ENSG00000131503,0
ENSG00000213523,0
ENSG00000254996,0
ENSG00000113108,0
ENSG00000176087,0
ENSG00000170458,11
ENSG00000131495,4
ENSG00000113119,0
ENSG00000113141,0
ENSG00000120314,0
ENSG00000170445,4
ENSG00000112855,0
ENSG00000146007,0
ENSG00000204970,0
ENSG00000204969,0
ENSG00000255408,0
ENSG00000204967,0
ENSG00000204965,0
ENSG00000081842,0
ENSG00000204963,0
ENSG00000204962,0
ENSG00000204961,0
ENSG00000250120,0
ENSG00000249158,0
ENSG00000251664,0
ENSG00000239389,0
ENSG00000248383,0
ENSG00000243232,0
ENSG00000112852,0
ENSG00000113205,0
ENSG00000272108,0
ENSG00000081818,0
ENSG00000113209,0
ENSG00000113211,0
ENSG00000255622,0
ENSG00000113212,0
ENSG00000120322,0
ENSG00000196963,0
ENSG00000177839,0
ENSG00000120324,0
ENSG00000197479,0
ENSG00000120328,0
ENSG00000187372,0
ENSG00000120327,0
ENSG00000146001,0
ENSG00000262096,0
ENSG00000113248,0
ENSG00000178913,1
ENSG00000272070,0
ENSG00000204956,0
ENSG00000081853,0
ENSG00000254245,0
ENSG00000254221,0
ENSG00000262576,0
ENSG00000253910,0
ENSG00000253485,0
ENSG00000262209,0
ENSG00000253731,0
ENSG00000253537,0
ENSG00000253953,0
ENSG00000253767,0
ENSG00000261934,0
ENSG00000253305,0
ENSG00000253846,0
ENSG00000254122,0
ENSG00000253873,0
ENSG00000248449,0
ENSG00000253159,0
ENSG00000240184,6
ENSG00000242419,0
ENSG00000240764,7
ENSG00000131504,9
ENSG00000246422,0
ENSG00000171720,0
ENSG00000164620,7
ENSG00000197948,0
ENSG00000120318,0
ENSG00000156453,7
ENSG00000081791,0
ENSG00000113555,0
ENSG00000013561,1
ENSG00000113552,0
ENSG00000131507,1
ENSG00000187678,0
ENSG00000231185,0
ENSG00000113578,3
ENSG00000261757,0
ENSG00000236714,0
ENSG00000145819,0
ENSG00000226272,0
ENSG00000230789,0
ENSG00000113580,1
ENSG00000231579,0
ENSG00000251205,0
ENSG00000249881,0
ENSG00000145817,1
ENSG00000183775,0
ENSG00000249605,0
ENSG00000215325,0
ENSG00000186314,0
ENSG00000156463,0
ENSG00000133706,1
ENSG00000091009,0
ENSG00000113649,0
ENSG00000173250,0
ENSG00000250407,0
ENSG00000252793,0
ENSG00000156475,1
ENSG00000248568,0
ENSG00000265875,0
ENSG00000249553,3
ENSG00000169302,0
ENSG00000113657,0
ENSG00000176049,0
ENSG00000133710,0
ENSG00000214510,0
ENSG00000247199,0
ENSG00000145879,0
ENSG00000204909,0
ENSG00000145868,0
ENSG00000164270,0
ENSG00000169252,0
ENSG00000169247,3
ENSG00000250072,3
ENSG00000173210,0
ENSG00000253406,1
ENSG00000157510,0
ENSG00000164284,1
ENSG00000145882,0
ENSG00000249669,0
ENSG00000253864,0
ENSG00000269936,0
ENSG00000113712,1
ENSG00000230551,0
ENSG00000241112,0
ENSG00000183111,3
ENSG00000155846,7
ENSG00000132915,0
ENSG00000155850,0
ENSG00000164296,0
ENSG00000113716,0
ENSG00000182578,11
ENSG00000113721,0
ENSG00000011083,5
ENSG00000070808,0
ENSG00000070814,0
ENSG00000019582,11
ENSG00000164587,0
ENSG00000070614,0
ENSG00000171992,5
ENSG00000164591,7
ENSG00000086589,1
ENSG00000132912,1
ENSG00000145908,9
ENSG00000197083,0
ENSG00000211445,0
ENSG00000145901,0
ENSG00000197043,4
ENSG00000198624,0
ENSG00000196743,10
ENSG00000123643,0
ENSG00000086570,0
ENSG00000271795,0
ENSG00000113140,0
ENSG00000177556,0
ENSG00000145907,8
ENSG00000132911,3
ENSG00000249484,3
ENSG00000155511,0
ENSG00000055147,0
ENSG00000037749,0
ENSG00000164574,10
ENSG00000245275,0
ENSG00000164576,0
ENSG00000155506,5
ENSG00000170271,3
ENSG00000155508,1
ENSG00000082516,0
ENSG00000082515,0
ENSG00000226650,0
ENSG00000170624,0
ENSG00000135077,11
ENSG00000155868,1
ENSG00000055163,7
ENSG00000172568,0
ENSG00000251405,0
ENSG00000248544,0
ENSG00000135074,0
ENSG00000172548,3
ENSG00000113272,0
ENSG00000155858,2
ENSG00000113282,1
ENSG00000164330,0
ENSG00000145860,0
ENSG00000164332,1
ENSG00000170214,0
ENSG00000113312,1
ENSG00000170234,9
ENSG00000170231,0
ENSG00000135083,0
ENSG00000145861,0
ENSG00000221886,0
ENSG00000164609,4
ENSG00000164611,0
ENSG00000118322,3
ENSG00000145864,2
ENSG00000145863,0
ENSG00000022355,2
ENSG00000113327,2
ENSG00000113328,8
ENSG00000170584,8
ENSG00000038274,1
ENSG00000241956,0
ENSG00000145934,0
ENSG00000254187,0
ENSG00000253357,0
ENSG00000253660,0
ENSG00000253925,0
ENSG00000253978,0
ENSG00000113645,0
ENSG00000113643,1
ENSG00000188573,7
ENSG00000120137,1
ENSG00000184347,0
ENSG00000254042,0
ENSG00000248222,0
ENSG00000040275,3
ENSG00000134516,11
ENSG00000204767,9
ENSG00000043462,0
ENSG00000182132,0
ENSG00000145936,0
ENSG00000253591,0
ENSG00000204764,0
ENSG00000181163,1
ENSG00000072803,1
ENSG00000072786,0
ENSG00000168246,1
ENSG00000174705,10
ENSG00000214357,0
ENSG00000120129,0
ENSG00000113719,0
ENSG00000037241,1
ENSG00000113732,0
ENSG00000164463,1
ENSG00000113734,0
ENSG00000113739,0
ENSG00000253955,0
ENSG00000145919,4
ENSG00000253686,0
ENSG00000113742,0
ENSG00000170091,0
ENSG00000253447,0
ENSG00000249306,0
ENSG00000213376,3
ENSG00000184845,0
ENSG00000164466,1
ENSG00000113749,0
ENSG00000145920,0
ENSG00000051596,0
ENSG00000248469,0
ENSG00000182230,0
ENSG00000248596,0
ENSG00000170085,0
ENSG00000251667,0
ENSG00000122203,0
ENSG00000251414,0
ENSG00000175414,0
ENSG00000048162,0
ENSG00000146066,0
ENSG00000175416,4
ENSG00000113194,0
ENSG00000146083,5
ENSG00000074276,5
ENSG00000169258,7
ENSG00000074317,7
ENSG00000175766,0
ENSG00000048140,0
ENSG00000113763,5
ENSG00000160883,0
ENSG00000087206,0
ENSG00000113761,0
ENSG00000251666,0
ENSG00000165671,0
ENSG00000240729,0
ENSG00000169228,0
ENSG00000169230,0
ENSG00000213347,0
ENSG00000169223,0
ENSG00000169220,0
ENSG00000131187,0
ENSG00000198055,0
ENSG00000246334,0
ENSG00000131188,0
ENSG00000113758,0
ENSG00000196923,0
ENSG00000146094,0
ENSG00000183258,4
ENSG00000146067,0
ENSG00000184840,0
ENSG00000027847,0
ENSG00000247679,0
ENSG00000246596,0
ENSG00000170074,0
ENSG00000249109,0
ENSG00000170089,0
ENSG00000249684,0
ENSG00000249129,0
ENSG00000204677,0
ENSG00000218227,0
ENSG00000145911,0
ENSG00000145916,0
ENSG00000145912,0
ENSG00000197451,0
ENSG00000175309,0
ENSG00000050767,0
ENSG00000113240,0
ENSG00000252464,0
ENSG00000169131,0
ENSG00000178338,0
ENSG00000198939,0
ENSG00000178187,0
ENSG00000254035,0
ENSG00000113262,0
ENSG00000234284,0
ENSG00000177932,9
ENSG00000087116,0
ENSG00000176783,0
ENSG00000249140,0
ENSG00000244945,0
ENSG00000169045,0
ENSG00000250999,0
ENSG00000127022,8
ENSG00000161021,1
ENSG00000161013,0
ENSG00000161011,0
ENSG00000161010,0
ENSG00000245317,0
ENSG00000197226,0
ENSG00000113269,0
ENSG00000249412,0
ENSG00000146090,0
ENSG00000050748,2
ENSG00000253908,0
ENSG00000248367,0
ENSG00000131459,0
ENSG00000113300,0
ENSG00000037280,0
ENSG00000131446,0
ENSG00000245060,0
ENSG00000196670,0
ENSG00000165810,0
ENSG00000146054,0
ENSG00000146063,0
ENSG00000204628,0
ENSG00000233937,0
ENSG00000183718,0
ENSG00000248275,0
ENSG00000238035,0
ENSG00000263667,0
ENSG00000112679,0
ENSG00000112685,1
ENSG00000230433,0
ENSG00000272463,0
ENSG00000271911,0
ENSG00000272485,0
ENSG00000164379,0
ENSG00000137273,0
ENSG00000054598,0
ENSG00000112699,0
ENSG00000250903,0
ENSG00000145949,0
ENSG00000124535,4
ENSG00000021355,0
ENSG00000230438,0
ENSG00000170542,0
ENSG00000124570,0
ENSG00000244041,0
ENSG00000124588,0
ENSG00000270346,0
ENSG00000271361,0
ENSG00000261015,0
ENSG00000137275,0
ENSG00000137274,0
ENSG00000137267,2
ENSG00000137285,6
ENSG00000180822,0
ENSG00000137266,3
ENSG00000272320,0
ENSG00000228793,3
ENSG00000168994,0
ENSG00000145945,0
ENSG00000112739,0
ENSG00000185689,0
ENSG00000198721,0
ENSG00000153046,0
ENSG00000124787,1
ENSG00000271978,0
ENSG00000219607,0
ENSG00000214113,0
ENSG00000145982,0
ENSG00000269985,0
ENSG00000270174,0
ENSG00000124785,2
ENSG00000124491,0
ENSG00000216863,0
ENSG00000218868,0
ENSG00000112799,11
ENSG00000124782,6
ENSG00000124783,0
ENSG00000124784,1
ENSG00000096696,0
ENSG00000168566,0
ENSG00000153162,0
ENSG00000239264,0
